VIN,TrainID,Cabin,Seat,Transit
BBA00000000041068,TR79,T1185,B2,None
BBA00000000041069,TR79,T1185,B3,None
BBA00000000041075,TR79,T1185,B4,None
BBA00000000041058,TR79,T1185,B5,None
BBA00000000051994,TR79,D1118,A1,None
BBA00000000051999,TR79,D1118,A2,None
BBA00000000053973,TR79,D1118,A3,None
BBA00000000053989,TR79,D1118,A4,None
BBA00000000053991,TR79,D1118,A5,None
BBA00000000052006,TR79,D1118,B1,None
BBA00000000052012,TR79,D1118,B2,None
BBA00000000053992,TR79,D1118,B3,None
BBA00000000054003,TR79,D1118,B4,None
BBA00000000052014,TR79,D1118,B5,None
BBA00000000052015,TR79,D1119,A1,None
BBA00000000052019,TR79,D1119,A2,None
BBA00000000054005,TR79,D1119,A3,None
BBA00000000054007,TR79,D1119,A4,None
BBA00000000054008,TR79,D1119,A5,None
BBA00000000052025,TR79,D1119,B1,None
BBA00000000052028,TR79,D1119,B2,None
BBA00000000054012,TR79,D1119,B3,None
BBA00000000054016,TR79,D1119,B4,None
BBA00000000052033,TR79,D1119,B5,None
BBA00000000052047,TR79,D1120,A1,None
BBA00000000052051,TR79,D1120,A2,None
BBA00000000054025,TR79,D1120,A3,None
BBA00000000054030,TR79,D1120,A4,None
BBA00000000054035,TR79,D1120,A5,None
BBA00000000052052,TR79,D1120,B1,None
BBA00000000052054,TR79,D1120,B2,None
BBA00000000054040,TR79,D1120,B3,None
BBA00000000054041,TR79,D1120,B4,None
BBA00000000052058,TR79,D1120,B5,None
BBA00000000052063,TR79,D1121,A1,None
BBA00000000052077,TR79,D1121,A2,None
BBA00000000054042,TR79,D1121,A3,None
BBA00000000054043,TR79,D1121,A4,None
BBA00000000054045,TR79,D1121,A5,None
BBA00000000052089,TR79,D1121,B1,None
BBA00000000052094,TR79,D1121,B2,None
BBA00000000054046,TR79,D1121,B3,None
BBA00000000054047,TR79,D1121,B4,None
BBA00000000052095,TR79,D1121,B5,None
BBA00000000052099,TR79,D1122,A1,None
BBA00000000052105,TR79,D1122,A2,None
BBA00000000054048,TR79,D1122,A3,None
BBA00000000054049,TR79,D1122,A4,None
BBA00000000054052,TR79,D1122,A5,None
BBA00000000052112,TR79,D1122,B1,None
BBA00000000052114,TR79,D1122,B2,None
BBA00000000054054,TR79,D1122,B3,None
BBA00000000054055,TR79,D1122,B4,None
BBA00000000052121,TR79,D1122,B5,None
BBA00000000052124,TR79,D1123,A1,None
BBA00000000052125,TR79,D1123,A2,None
BBA00000000054059,TR79,D1123,A3,None
BBA00000000054061,TR79,D1123,A4,None
BBA00000000054066,TR79,D1123,A5,None
BBA00000000052126,TR79,D1123,B1,None
BBA00000000052128,TR79,D1123,B2,None
BBA00000000054067,TR79,D1123,B3,None
BBA00000000054073,TR79,D1123,B4,None
BBA00000000052135,TR79,D1123,B5,None
BBA00000000052144,TR79,D1124,A1,None
BBA00000000052149,TR79,D1124,A2,None
BBA00000000054076,TR79,D1124,A3,None
BBA00000000054078,TR79,D1124,A4,None
BBA00000000054086,TR79,D1124,A5,None
BBA00000000052150,TR79,D1124,B1,None
BBA00000000052151,TR79,D1124,B2,None
BBA00000000054087,TR79,D1124,B3,None
BBA00000000054091,TR79,D1124,B4,None
BBA00000000052152,TR79,D1124,B5,None
BBA00000000052155,TR79,D1125,A1,None
BBA00000000052158,TR79,D1125,A2,None
BBA00000000054094,TR79,D1125,A3,None
BBA00000000054095,TR79,D1125,A4,None
BBA00000000054102,TR79,D1125,A5,None
BBA00000000052160,TR79,D1125,B1,None
BBA00000000052163,TR79,D1125,B2,None
BBA00000000054105,TR79,D1125,B3,None
BBA00000000054106,TR79,D1125,B4,None
BBA00000000052170,TR79,D1125,B5,None
BBA00000000052172,TR79,D1126,A1,None
BBA00000000052173,TR79,D1126,A2,None
BBA00000000054115,TR79,D1126,A3,None
BBA00000000054116,TR79,D1126,A4,None
BBA00000000054121,TR79,D1126,A5,None
BBA00000000052174,TR79,D1126,B1,None
BBA00000000052177,TR79,D1126,B2,None
BBA00000000054130,TR79,D1126,B3,None
BBA00000000054133,TR79,D1126,B4,None
BBA00000000052184,TR79,D1126,B5,None
BBA00000000052187,TR79,D1127,A1,None
BBA00000000052189,TR79,D1127,A2,None
BBA00000000054134,TR79,D1127,A3,None
BBA00000000054135,TR79,D1127,A4,None
BBA00000000054136,TR79,D1127,A5,None
BBA00000000052190,TR79,D1127,B1,None
BBA00000000052192,TR79,D1127,B2,None
BBA00000000054143,TR79,D1127,B3,None
BBA00000000054145,TR79,D1127,B4,None
BBA00000000052193,TR79,D1127,B5,None
BBA00000000052194,TR79,D1128,A1,None
BBA00000000052196,TR79,D1128,A2,None
BBA00000000054146,TR79,D1128,A3,None
BBA00000000054147,TR79,D1128,A4,None
BBA00000000054150,TR79,D1128,A5,None
BBA00000000052216,TR79,D1128,B1,None
BBA00000000052218,TR79,D1128,B2,None
BBA00000000054151,TR79,D1128,B3,None
BBA00000000054152,TR79,D1128,B4,None
BBA00000000052219,TR79,D1128,B5,None
BBA00000000052227,TR79,D1129,A1,None
BBA00000000052229,TR79,D1129,A2,None
BBA00000000054155,TR79,D1129,A3,None
BBA00000000054156,TR79,D1129,A4,None
BBA00000000054157,TR79,D1129,A5,None
BBA00000000052230,TR79,D1129,B1,None
BBA00000000052238,TR79,D1129,B2,None
BBA00000000054164,TR79,D1129,B3,None
BBA00000000054165,TR79,D1129,B4,None
BBA00000000052254,TR79,D1129,B5,None
BBA00000000052257,TR79,D1130,A1,None
BBA00000000052260,TR79,D1130,A2,None
BBA00000000054166,TR79,D1130,A3,None
BBA00000000054174,TR79,D1130,A4,None
BBA00000000054178,TR79,D1130,A5,None
BBA00000000052263,TR79,D1130,B1,None
BBA00000000052265,TR79,D1130,B2,None
BBA00000000054180,TR79,D1130,B3,None
BBA00000000054185,TR79,D1130,B4,None
BBA00000000052269,TR79,D1130,B5,None
BBA00000000052274,TR79,D1131,A1,None
BBA00000000052278,TR79,D1131,A2,None
BBA00000000054189,TR79,D1131,A3,None
BBA00000000054191,TR79,D1131,A4,None
BBA00000000054192,TR79,D1131,A5,None
BBA00000000052287,TR79,D1131,B1,None
BBA00000000052289,TR79,D1131,B2,None
BBA00000000054201,TR79,D1131,B3,None
BBA00000000054202,TR79,D1131,B4,None
BBA00000000052290,TR79,D1131,B5,None
BBA00000000052293,TR79,D1132,A1,None
BBA00000000052301,TR79,D1132,A2,None
BBA00000000054204,TR79,D1132,A3,None
BBA00000000054209,TR79,D1132,A4,None
BBA00000000054212,TR79,D1132,A5,None
BBA00000000052304,TR79,D1132,B1,None
BBA00000000052305,TR79,D1132,B2,None
BBA00000000054216,TR79,D1132,B3,None
BBA00000000054223,TR79,D1132,B4,None
BBA00000000052307,TR79,D1132,B5,None
BBA00000000052308,TR79,D1133,A1,None
BBA00000000052311,TR79,D1133,A2,None
BBA00000000054226,TR79,D1133,A3,None
BBA00000000054227,TR79,D1133,A4,None
BBA00000000054232,TR79,D1133,A5,None
BBA00000000052315,TR79,D1133,B1,None
BBA00000000052318,TR79,D1133,B2,None
BBA00000000054235,TR79,D1133,B3,None
BBA00000000054240,TR79,D1133,B4,None
BBA00000000052320,TR79,D1133,B5,None
BBA00000000041076,TR80,T1186,A1,None
BBA00000000041078,TR80,T1186,A2,None
BBA00000000041079,TR80,T1186,A3,None
BBA00000000041083,TR80,T1186,A4,None
BBA00000000041084,TR80,T1186,A5,None
BBA00000000041085,TR80,T1186,B1,None
BBA00000000041087,TR80,T1186,B2,None
BBA00000000041089,TR80,T1186,B3,None
BBA00000000041090,TR80,T1186,B4,None
BBA00000000041081,TR80,T1186,B5,None
BBA00000000041092,TR80,T1187,A1,None
BBA00000000041095,TR80,T1187,A2,None
BBA00000000041097,TR80,T1187,A3,None
BBA00000000041098,TR80,T1187,A4,None
BBA00000000041106,TR80,T1187,A5,None
BBA00000000041107,TR80,T1187,B1,None
BBA00000000041112,TR80,T1187,B2,None
BBA00000000041113,TR80,T1187,B3,None
BBA00000000041114,TR80,T1187,B4,None
BBA00000000041091,TR80,T1187,B5,None
BBA00000000041120,TR80,T1188,A1,None
BBA00000000041121,TR80,T1188,A2,None
BBA00000000041122,TR80,T1188,A3,None
BBA00000000041124,TR80,T1188,A4,None
BBA00000000041125,TR80,T1188,A5,None
BBA00000000041126,TR80,T1188,B1,None
BBA00000000041127,TR80,T1188,B2,None
BBA00000000041128,TR80,T1188,B3,None
BBA00000000041130,TR80,T1188,B4,None
BBA00000000041118,TR80,T1188,B5,None
BBA00000000041132,TR80,T1189,A1,None
BBA00000000041133,TR80,T1189,A2,None
BBA00000000041135,TR80,T1189,A3,None
BBA00000000041139,TR80,T1189,A4,None
BBA00000000041141,TR80,T1189,A5,None
BBA00000000041144,TR80,T1189,B1,None
BBA00000000041143,TR80,T1189,B2,None
BBA00000000041145,TR80,T1189,B3,None
BBA00000000041146,TR80,T1189,B4,None
BBA00000000041131,TR80,T1189,B5,None
BBA00000000041148,TR80,T1190,A1,None
BBA00000000041150,TR80,T1190,A2,None
BBA00000000041151,TR80,T1190,A3,None
BBA00000000041152,TR80,T1190,A4,None
BBA00000000041153,TR80,T1190,A5,None
BBA00000000041156,TR80,T1190,B1,None
BBA00000000041154,TR80,T1190,B2,None
BBA00000000041159,TR80,T1190,B3,None
BBA00000000041160,TR80,T1190,B4,None
BBA00000000041147,TR80,T1190,B5,None
BBA00000000041161,TR80,T1191,A1,None
BBA00000000041168,TR80,T1191,A2,None
BBA00000000041172,TR80,T1191,A3,None
BBA00000000041173,TR80,T1191,A4,None
BBA00000000041174,TR80,T1191,A5,None
BBA00000000041177,TR80,T1191,B1,None
BBA00000000041182,TR80,T1191,B2,None
BBA00000000041183,TR80,T1191,B3,None
BBA00000000041184,TR80,T1191,B4,None
BBA00000000041165,TR80,T1191,B5,None
BBA00000000041185,TR80,T1192,A1,None
BBA00000000041188,TR80,T1192,A2,None
BBA00000000041194,TR80,T1192,A3,None
BBA00000000041195,TR80,T1192,A4,None
BBA00000000041196,TR80,T1192,A5,None
BBA00000000041199,TR80,T1192,B1,None
BBA00000000041200,TR80,T1192,B2,None
BBA00000000041203,TR80,T1192,B3,None
BBA00000000041207,TR80,T1192,B4,None
BBA00000000041186,TR80,T1192,B5,None
BBA00000000041211,TR80,T1193,A1,None
BBA00000000041216,TR80,T1193,A2,None
BBA00000000041218,TR80,T1193,A3,None
BBA00000000041219,TR80,T1193,A4,None
BBA00000000041221,TR80,T1193,A5,None
BBA00000000041222,TR80,T1193,B1,None
BBA00000000041224,TR80,T1193,B2,None
BBA00000000041226,TR80,T1193,B3,None
BBA00000000041228,TR80,T1193,B4,None
BBA00000000041214,TR80,T1193,B5,None
BBA00000000041232,TR80,T1194,A1,None
BBA00000000041236,TR80,T1194,A2,None
BBA00000000041237,TR80,T1194,A3,None
BBA00000000041238,TR80,T1194,A4,None
BBA00000000041240,TR80,T1194,A5,None
BBA00000000041241,TR80,T1194,B1,None
BBA00000000041242,TR80,T1194,B2,None
BBA00000000041243,TR80,T1194,B3,None
BBA00000000041245,TR80,T1194,B4,None
BBA00000000041229,TR80,T1194,B5,None
BBA00000000041249,TR80,T1195,A1,None
BBA00000000041255,TR80,T1195,A2,None
BBA00000000041257,TR80,T1195,A3,None
BBA00000000041258,TR80,T1195,A4,None
BBA00000000041263,TR80,T1195,A5,None
BBA00000000041269,TR80,T1195,B1,None
BBA00000000041264,TR80,T1195,B2,None
BBA00000000041268,TR80,T1195,B3,None
BBA00000000041272,TR80,T1195,B4,None
BBA00000000041247,TR80,T1195,B5,None
BBA00000000041274,TR80,T1196,A1,None
BBA00000000041275,TR80,T1196,A2,None
BBA00000000041278,TR80,T1196,A3,None
BBA00000000041281,TR80,T1196,A4,None
BBA00000000041285,TR80,T1196,A5,None
BBA00000000041286,TR80,T1196,B1,None
BBA00000000041288,TR80,T1196,B2,None
BBA00000000041292,TR80,T1196,B3,None
BBA00000000041294,TR80,T1196,B4,None
BBA00000000041273,TR80,T1196,B5,None
BBA00000000041301,TR80,T1197,A1,None
BBA00000000041303,TR80,T1197,A2,None
BBA00000000041305,TR80,T1197,A3,None
BBA00000000041306,TR80,T1197,A4,None
BBA00000000041312,TR80,T1197,A5,None
BBA00000000041313,TR80,T1197,B1,None
BBA00000000041314,TR80,T1197,B2,None
BBA00000000041315,TR80,T1197,B3,None
BBA00000000041316,TR80,T1197,B4,None
BBA00000000041300,TR80,T1197,B5,None
BBA00000000041317,TR80,T1198,A1,None
BBA00000000041319,TR80,T1198,A2,None
BBA00000000041321,TR80,T1198,A3,None
BBA00000000041325,TR80,T1198,A4,None
BBA00000000041329,TR80,T1198,A5,None
BBA00000000041331,TR80,T1198,B1,None
BBA00000000041330,TR80,T1198,B2,None
BBA00000000041332,TR80,T1198,B3,None
BBA00000000041338,TR80,T1198,B4,None
BBA00000000041324,TR80,T1198,B5,None
BBA00000000041341,TR80,T1199,A1,None
BBA00000000041342,TR80,T1199,A2,None
BBA00000000041344,TR80,T1199,A3,None
BBA00000000041346,TR80,T1199,A4,None
BBA00000000041347,TR80,T1199,A5,None
BBA00000000041353,TR80,T1199,B1,None
BBA00000000041355,TR80,T1199,B2,None
BBA00000000041357,TR80,T1199,B3,None
BBA00000000041358,TR80,T1199,B4,None
BBA00000000041340,TR80,T1199,B5,None
BBA00000000041360,TR80,T1200,A1,None
BBA00000000041363,TR80,T1200,A2,None
BBA00000000041365,TR80,T1200,A3,None
BBA00000000041366,TR80,T1200,A4,None
BBA00000000041368,TR80,T1200,A5,None
BBA00000000041372,TR80,T1200,B1,None
BBA00000000041370,TR80,T1200,B2,None
BBA00000000041375,TR80,T1200,B3,None
BBA00000000041380,TR80,T1200,B4,None
BBA00000000041359,TR80,T1200,B5,None
BBA00000000041384,TR80,T1201,A1,None
BBA00000000041386,TR80,T1201,A2,None
BBA00000000041388,TR80,T1201,A3,None
BBA00000000041392,TR80,T1201,A4,None
BBA00000000041396,TR80,T1201,A5,None
BBA00000000041397,TR80,T1201,B1,None
BBA00000000041401,TR80,T1201,B2,None
BBA00000000041404,TR80,T1201,B3,None
BBA00000000041406,TR80,T1201,B4,None
BBA00000000041385,TR80,T1201,B5,None
BBA00000000052324,TR80,D1134,A1,None
BBA00000000052325,TR80,D1134,A2,None
BBA00000000054246,TR80,D1134,A3,None
BBA00000000054247,TR80,D1134,A4,None
BBA00000000054250,TR80,D1134,A5,None
BBA00000000052326,TR80,D1134,B1,None
BBA00000000052339,TR80,D1134,B2,None
BBA00000000054254,TR80,D1134,B3,None
BBA00000000054259,TR80,D1134,B4,None
BBA00000000052340,TR80,D1134,B5,None
BBA00000000052341,TR80,D1135,A1,None
BBA00000000052348,TR80,D1135,A2,None
BBA00000000054260,TR80,D1135,A3,None
BBA00000000054262,TR80,D1135,A4,None
BBA00000000054287,TR80,D1135,A5,None
BBA00000000052350,TR80,D1135,B1,None
BBA00000000052351,TR80,D1135,B2,None
BBA00000000054295,TR80,D1135,B3,None
BBA00000000054296,TR80,D1135,B4,None
BBA00000000052360,TR80,D1135,B5,None
BBA00000000052361,TR80,D1136,A1,None
BBA00000000052362,TR80,D1136,A2,None
BBA00000000054305,TR80,D1136,A3,None
BBA00000000054306,TR80,D1136,A4,None
BBA00000000054314,TR80,D1136,A5,None
BBA00000000052363,TR80,D1136,B1,None
BBA00000000052365,TR80,D1136,B2,None
BBA00000000054321,TR80,D1136,B3,None
BBA00000000054327,TR80,D1136,B4,None
BBA00000000052366,TR80,D1136,B5,None
BBA00000000052368,TR80,D1137,A1,None
BBA00000000052369,TR80,D1137,A2,None
BBA00000000054329,TR80,D1137,A3,None
BBA00000000054333,TR80,D1137,A4,None
BBA00000000054337,TR80,D1137,A5,None
BBA00000000052376,TR80,D1137,B1,None
BBA00000000052378,TR80,D1137,B2,None
BBA00000000054338,TR80,D1137,B3,None
BBA00000000054339,TR80,D1137,B4,None
BBA00000000052380,TR80,D1137,B5,None
BBA00000000052381,TR80,D1138,A1,None
BBA00000000052393,TR80,D1138,A2,None
BBA00000000054340,TR80,D1138,A3,None
BBA00000000054349,TR80,D1138,A4,None
BBA00000000054351,TR80,D1138,A5,None
BBA00000000052397,TR80,D1138,B1,None
BBA00000000052399,TR80,D1138,B2,None
BBA00000000054356,TR80,D1138,B3,None
BBA00000000054359,TR80,D1138,B4,None
BBA00000000052401,TR80,D1138,B5,None
BBA00000000052407,TR80,D1139,A1,None
BBA00000000052410,TR80,D1139,A2,None
BBA00000000054368,TR80,D1139,A3,None
BBA00000000054369,TR80,D1139,A4,None
BBA00000000054371,TR80,D1139,A5,None
BBA00000000052413,TR80,D1139,B1,None
BBA00000000052418,TR80,D1139,B2,None
BBA00000000054378,TR80,D1139,B3,None
BBA00000000054381,TR80,D1139,B4,None
BBA00000000052420,TR80,D1139,B5,None
BBA00000000052423,TR80,D1140,A1,None
BBA00000000052425,TR80,D1140,A2,None
BBA00000000054386,TR80,D1140,A3,None
BBA00000000054397,TR80,D1140,A4,None
BBA00000000054401,TR80,D1140,A5,None
BBA00000000052427,TR80,D1140,B1,None
BBA00000000052428,TR80,D1140,B2,None
BBA00000000054412,TR80,D1140,B3,None
BBA00000000054414,TR80,D1140,B4,None
BBA00000000052429,TR80,D1140,B5,None
BBA00000000052432,TR80,D1141,A1,None
BBA00000000052435,TR80,D1141,A2,None
BBA00000000054417,TR80,D1141,A3,None
BBA00000000054418,TR80,D1141,A4,None
BBA00000000054420,TR80,D1141,A5,None
BBA00000000052437,TR80,D1141,B1,None
BBA00000000052450,TR80,D1141,B2,None
BBA00000000054425,TR80,D1141,B3,None
BBA00000000054434,TR80,D1141,B4,None
BBA00000000052457,TR80,D1141,B5,None
BBA00000000052461,TR80,D1142,A1,None
BBA00000000052462,TR80,D1142,A2,None
BBA00000000054437,TR80,D1142,A3,None
BBA00000000054445,TR80,D1142,A4,None
BBA00000000054448,TR80,D1142,A5,None
BBA00000000052463,TR80,D1142,B1,None
BBA00000000052464,TR80,D1142,B2,None
BBA00000000054456,TR80,D1142,B3,None
BBA00000000054458,TR80,D1142,B4,None
BBA00000000052471,TR80,D1142,B5,None
BBA00000000052472,TR80,D1143,A1,None
BBA00000000052474,TR80,D1143,A2,None
BBA00000000054461,TR80,D1143,A3,None
BBA00000000054463,TR80,D1143,A4,None
BBA00000000054464,TR80,D1143,A5,None
BBA00000000052481,TR80,D1143,B1,None
BBA00000000052482,TR80,D1143,B2,None
BBA00000000054472,TR80,D1143,B3,None
BBA00000000054473,TR80,D1143,B4,None
BBA00000000052483,TR80,D1143,B5,None
BBA00000000052485,TR80,D1144,A1,None
BBA00000000052486,TR80,D1144,A2,None
BBA00000000054475,TR80,D1144,A3,None
BBA00000000054482,TR80,D1144,A4,None
BBA00000000054483,TR80,D1144,A5,None
BBA00000000052488,TR80,D1144,B1,None
BBA00000000052490,TR80,D1144,B2,None
BBA00000000054485,TR80,D1144,B3,None
BBA00000000054499,TR80,D1144,B4,None
BBA00000000052491,TR80,D1144,B5,None
BBA00000000052499,TR80,D1145,A1,None
BBA00000000052507,TR80,D1145,A2,None
BBA00000000054500,TR80,D1145,A3,None
BBA00000000054507,TR80,D1145,A4,None
BBA00000000054512,TR80,D1145,A5,None
BBA00000000052509,TR80,D1145,B1,None
BBA00000000052513,TR80,D1145,B2,None
BBA00000000054516,TR80,D1145,B3,None
BBA00000000054518,TR80,D1145,B4,None
BBA00000000052523,TR80,D1145,B5,None
BBA00000000052527,TR80,D1146,A1,None
BBA00000000052529,TR80,D1146,A2,None
BBA00000000054519,TR80,D1146,A3,None
BBA00000000054528,TR80,D1146,A4,None
BBA00000000054531,TR80,D1146,A5,None
BBA00000000052535,TR80,D1146,B1,None
BBA00000000052537,TR80,D1146,B2,None
BBA00000000054532,TR80,D1146,B3,None
BBA00000000054538,TR80,D1146,B4,None
BBA00000000052543,TR80,D1146,B5,None
BBA00000000041410,TR81,T1202,A1,None
BBA00000000041414,TR81,T1202,A2,None
BBA00000000041415,TR81,T1202,A3,None
BBA00000000041418,TR81,T1202,A4,None
BBA00000000041421,TR81,T1202,A5,None
BBA00000000041425,TR81,T1202,B1,None
BBA00000000041426,TR81,T1202,B2,None
BBA00000000041429,TR81,T1202,B3,None
BBA00000000041431,TR81,T1202,B4,None
BBA00000000041407,TR81,T1202,B5,None
BBA00000000041432,TR81,T1203,A1,None
BBA00000000041437,TR81,T1203,A2,None
BBA00000000041438,TR81,T1203,A3,None
BBA00000000041439,TR81,T1203,A4,None
BBA00000000041442,TR81,T1203,A5,None
BBA00000000041443,TR81,T1203,B1,None
BBA00000000041445,TR81,T1203,B2,None
BBA00000000041446,TR81,T1203,B3,None
BBA00000000041447,TR81,T1203,B4,None
BBA00000000041435,TR81,T1203,B5,None
BBA00000000041448,TR81,T1204,A1,None
BBA00000000041450,TR81,T1204,A2,None
BBA00000000041452,TR81,T1204,A3,None
BBA00000000041453,TR81,T1204,A4,None
BBA00000000041455,TR81,T1204,A5,None
BBA00000000041458,TR81,T1204,B1,None
BBA00000000041462,TR81,T1204,B2,None
BBA00000000041463,TR81,T1204,B3,None
BBA00000000041464,TR81,T1204,B4,None
BBA00000000041449,TR81,T1204,B5,None
BBA00000000041466,TR81,T1205,A1,None
BBA00000000041468,TR81,T1205,A2,None
BBA00000000041470,TR81,T1205,A3,None
BBA00000000041472,TR81,T1205,A4,None
BBA00000000041474,TR81,T1205,A5,None
BBA00000000041478,TR81,T1205,B1,None
BBA00000000041475,TR81,T1205,B2,None
BBA00000000041480,TR81,T1205,B3,None
BBA00000000041483,TR81,T1205,B4,None
BBA00000000041467,TR81,T1205,B5,None
BBA00000000041486,TR81,T1206,A1,None
BBA00000000041487,TR81,T1206,A2,None
BBA00000000041488,TR81,T1206,A3,None
BBA00000000041489,TR81,T1206,A4,None
BBA00000000041490,TR81,T1206,A5,None
BBA00000000041491,TR81,T1206,B1,None
BBA00000000041492,TR81,T1206,B2,None
BBA00000000041495,TR81,T1206,B3,None
BBA00000000041498,TR81,T1206,B4,None
BBA00000000041485,TR81,T1206,B5,None
BBA00000000041501,TR81,T1207,A1,None
BBA00000000041502,TR81,T1207,A2,None
BBA00000000041503,TR81,T1207,A3,None
BBA00000000041505,TR81,T1207,A4,None
BBA00000000041507,TR81,T1207,A5,None
BBA00000000041508,TR81,T1207,B1,None
BBA00000000041509,TR81,T1207,B2,None
BBA00000000041510,TR81,T1207,B3,None
BBA00000000041512,TR81,T1207,B4,None
BBA00000000041499,TR81,T1207,B5,None
BBA00000000041513,TR81,T1208,A1,None
BBA00000000041518,TR81,T1208,A2,None
BBA00000000041519,TR81,T1208,A3,None
BBA00000000041522,TR81,T1208,A4,None
BBA00000000041523,TR81,T1208,A5,None
BBA00000000041525,TR81,T1208,B1,None
BBA00000000041527,TR81,T1208,B2,None
BBA00000000041528,TR81,T1208,B3,None
BBA00000000041531,TR81,T1208,B4,None
BBA00000000041516,TR81,T1208,B5,None
BBA00000000041534,TR81,T1209,A1,None
BBA00000000041536,TR81,T1209,A2,None
BBA00000000041537,TR81,T1209,A3,None
BBA00000000041545,TR81,T1209,A4,None
BBA00000000041546,TR81,T1209,A5,None
BBA00000000041547,TR81,T1209,B1,None
BBA00000000041552,TR81,T1209,B2,None
BBA00000000041554,TR81,T1209,B3,None
BBA00000000041555,TR81,T1209,B4,None
BBA00000000041533,TR81,T1209,B5,None
BBA00000000041557,TR81,T1210,A1,None
BBA00000000041564,TR81,T1210,A2,None
BBA00000000041565,TR81,T1210,A3,None
BBA00000000041568,TR81,T1210,A4,None
BBA00000000041569,TR81,T1210,A5,None
BBA00000000041572,TR81,T1210,B1,None
BBA00000000041574,TR81,T1210,B2,None
BBA00000000041575,TR81,T1210,B3,None
BBA00000000041578,TR81,T1210,B4,None
BBA00000000041556,TR81,T1210,B5,None
BBA00000000041585,TR81,T1211,A1,None
BBA00000000041586,TR81,T1211,A2,None
BBA00000000041587,TR81,T1211,A3,None
BBA00000000041588,TR81,T1211,A4,None
BBA00000000041590,TR81,T1211,A5,None
BBA00000000041591,TR81,T1211,B1,None
BBA00000000041593,TR81,T1211,B2,None
BBA00000000041596,TR81,T1211,B3,None
BBA00000000041598,TR81,T1211,B4,None
BBA00000000041579,TR81,T1211,B5,None
BBA00000000041602,TR81,T1212,A1,None
BBA00000000041604,TR81,T1212,A2,None
BBA00000000041607,TR81,T1212,A3,None
BBA00000000041610,TR81,T1212,A4,None
BBA00000000041611,TR81,T1212,A5,None
BBA00000000041614,TR81,T1212,B1,None
BBA00000000041616,TR81,T1212,B2,None
BBA00000000041617,TR81,T1212,B3,None
BBA00000000041618,TR81,T1212,B4,None
BBA00000000041601,TR81,T1212,B5,None
BBA00000000041620,TR81,T1213,A1,None
BBA00000000041621,TR81,T1213,A2,None
BBA00000000041622,TR81,T1213,A3,None
BBA00000000041626,TR81,T1213,A4,None
BBA00000000041629,TR81,T1213,A5,None
BBA00000000041638,TR81,T1213,B1,None
BBA00000000041631,TR81,T1213,B2,None
BBA00000000041633,TR81,T1213,B3,None
BBA00000000041634,TR81,T1213,B4,None
BBA00000000041619,TR81,T1213,B5,None
BBA00000000041644,TR81,T1214,A1,None
BBA00000000041645,TR81,T1214,A2,None
BBA00000000041647,TR81,T1214,A3,None
BBA00000000041649,TR81,T1214,A4,None
BBA00000000041653,TR81,T1214,A5,None
BBA00000000041655,TR81,T1214,B1,None
BBA00000000041654,TR81,T1214,B2,None
BBA00000000041656,TR81,T1214,B3,None
BBA00000000041657,TR81,T1214,B4,None
BBA00000000041639,TR81,T1214,B5,None
BBA00000000041663,TR81,T1215,A1,None
BBA00000000041664,TR81,T1215,A2,None
BBA00000000041666,TR81,T1215,A3,None
BBA00000000041670,TR81,T1215,A4,None
BBA00000000041673,TR81,T1215,A5,None
BBA00000000041674,TR81,T1215,B1,None
BBA00000000041675,TR81,T1215,B2,None
BBA00000000041676,TR81,T1215,B3,None
BBA00000000041679,TR81,T1215,B4,None
BBA00000000041662,TR81,T1215,B5,None
BBA00000000041680,TR81,T1216,A1,None
BBA00000000041681,TR81,T1216,A2,None
BBA00000000041683,TR81,T1216,A3,None
BBA00000000041686,TR81,T1216,A4,None
BBA00000000041687,TR81,T1216,A5,None
BBA00000000041701,TR81,T1216,B1,None
BBA00000000041691,TR81,T1216,B2,None
BBA00000000041695,TR81,T1216,B3,None
BBA00000000041697,TR81,T1216,B4,None
BBA00000000041682,TR81,T1216,B5,None
BBA00000000052551,TR81,D1147,A1,None
BBA00000000052560,TR81,D1147,A2,None
BBA00000000054543,TR81,D1147,A3,None
BBA00000000054548,TR81,D1147,A4,None
BBA00000000054570,TR81,D1147,A5,None
BBA00000000052561,TR81,D1147,B1,None
BBA00000000052562,TR81,D1147,B2,None
BBA00000000054571,TR81,D1147,B3,None
BBA00000000054579,TR81,D1147,B4,None
BBA00000000052565,TR81,D1147,B5,None
BBA00000000052568,TR81,D1148,A1,None
BBA00000000052569,TR81,D1148,A2,None
BBA00000000054585,TR81,D1148,A3,None
BBA00000000054591,TR81,D1148,A4,None
BBA00000000054592,TR81,D1148,A5,None
BBA00000000052573,TR81,D1148,B1,None
BBA00000000052578,TR81,D1148,B2,None
BBA00000000054599,TR81,D1148,B3,None
BBA00000000054602,TR81,D1148,B4,None
BBA00000000052580,TR81,D1148,B5,None
BBA00000000052581,TR81,D1149,A1,None
BBA00000000052587,TR81,D1149,A2,None
BBA00000000054607,TR81,D1149,A3,None
BBA00000000054608,TR81,D1149,A4,None
BBA00000000054611,TR81,D1149,A5,None
BBA00000000052589,TR81,D1149,B1,None
BBA00000000052593,TR81,D1149,B2,None
BBA00000000054618,TR81,D1149,B3,None
BBA00000000054622,TR81,D1149,B4,None
BBA00000000052608,TR81,D1149,B5,None
BBA00000000052610,TR81,D1150,A1,None
